"IP","Year","Month","Day","Week","Date","Time","Page_Access_Method_and_Path","Path","Section","Page","Author","Response_Code","Bytes","User_Agent"
"81.217.153.2",2021,9,1,35,"2021-09-01","10:15:43","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"81.217.153.2",2021,9,1,35,"2021-09-01","10:15:44","GET /familycouncil/ HTTP/1.1","/familycouncil/","familycouncil","familycouncil","",200,6441,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"81.217.153.2",2021,9,1,35,"2021-09-01","10:15:46","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5682,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"81.217.153.2",2021,9,1,35,"2021-09-01","10:15:51","GET /blog/2021/03/Family-Wealth-Four-Types-Of-Capital/ HTTP/1.1","/blog/2021/03/Family-Wealth-Four-Types-Of-Capital/","blog","Family-Wealth-Four-Types-Of-Capital","Nicholas",200,11863,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"81.217.153.2",2021,9,1,35,"2021-09-01","10:39:26","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5682,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"81.217.153.2",2021,9,1,35,"2021-09-01","10:39:46","GET /blog/2021/09/Keeping-Together-3-Gens/ HTTP/1.1","/blog/2021/09/Keeping-Together-3-Gens/","blog","Keeping-Together-3-Gens","Nicholas",200,8177,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"81.217.153.2",2021,9,1,35,"2021-09-01","10:39:52","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5682,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"45.146.164.110",2021,9,1,35,"2021-09-01","12:49:48","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"45.146.164.110",2021,9,1,35,"2021-09-01","12:56:21","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"94.232.46.220",2021,9,1,35,"2021-09-01","22:39:58","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
"74.82.47.4",2021,9,2,35,"2021-09-02","00:22:03","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"34.222.145.141",2021,9,2,35,"2021-09-02","03:18:17","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"54.184.117.8",2021,9,2,35,"2021-09-02","03:18:38","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"162.142.125.58",2021,9,2,35,"2021-09-02","06:56:21","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"84.115.220.88",2021,9,2,35,"2021-09-02","08:47:52","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36"
"84.115.220.88",2021,9,2,35,"2021-09-02","08:48:06","GET /blog/2021/09/Keeping-Together-3-Gens/ HTTP/1.1","/blog/2021/09/Keeping-Together-3-Gens/","blog","Keeping-Together-3-Gens","Nicholas",200,8177,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36"
"84.115.220.88",2021,9,2,35,"2021-09-02","08:48:57","GET /about/ HTTP/1.1","/about/","about","about","",200,7426,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36"
"84.115.220.88",2021,9,2,35,"2021-09-02","08:49:32","GET /reporting/ HTTP/1.1","/reporting/","reporting","reporting","",200,6291,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36"
"84.115.220.88",2021,9,2,35,"2021-09-02","08:49:44","GET /about/ HTTP/1.1","/about/","about","about","",200,7426,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36"
"45.146.164.110",2021,9,2,35,"2021-09-02","10:32:49","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"45.146.164.110",2021,9,2,35,"2021-09-02","10:32:50","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"139.162.233.199",2021,9,2,35,"2021-09-02","17:39:01","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0"
"162.142.125.194",2021,9,2,35,"2021-09-02","19:00:43","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"137.226.113.44",2021,9,2,35,"2021-09-02","19:46:09","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64; rv:84.0) Gecko/20100101 Firefox/84.0"
"212.102.35.21",2021,9,2,35,"2021-09-02","21:01:39","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2226.0 Safari/537.36"
"182.161.66.103",2021,9,2,35,"2021-09-02","22:27:35","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36"
"167.248.133.113",2021,9,2,35,"2021-09-02","23:53:46","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"184.105.247.196",2021,9,3,35,"2021-09-03","01:16:08","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"162.142.125.44",2021,9,3,35,"2021-09-03","03:11:18","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"54.188.194.59",2021,9,3,35,"2021-09-03","03:15:30","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"18.237.153.18",2021,9,3,35,"2021-09-03","03:16:18","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"45.146.164.110",2021,9,3,35,"2021-09-03","06:19:28","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"45.146.164.110",2021,9,3,35,"2021-09-03","06:19:33","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"128.14.209.162",2021,9,3,35,"2021-09-03","06:55:27","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"162.142.125.59",2021,9,3,35,"2021-09-03","09:29:59","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"172.105.189.111",2021,9,3,35,"2021-09-03","14:23:59","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"128.14.209.162",2021,9,3,35,"2021-09-03","19:38:53","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"51.79.168.159",2021,9,3,35,"2021-09-03","19:54:53","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"64.62.197.2",2021,9,4,35,"2021-09-04","00:20:43","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"180.149.125.175",2021,9,4,35,"2021-09-04","00:27:51","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 5.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
"142.54.171.68",2021,9,4,35,"2021-09-04","02:53:02","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
"54.70.205.87",2021,9,4,35,"2021-09-04","02:58:44","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
"35.167.202.44",2021,9,4,35,"2021-09-04","03:45:40","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"52.25.142.106",2021,9,4,35,"2021-09-04","03:51:58","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"54.201.255.249",2021,9,4,35,"2021-09-04","04:04:11","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"45.146.164.110",2021,9,4,35,"2021-09-04","04:04:40","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"45.146.164.110",2021,9,4,35,"2021-09-04","04:04:45","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"52.38.250.212",2021,9,4,35,"2021-09-04","04:08:24","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"54.184.61.2",2021,9,4,35,"2021-09-04","04:13:30","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"54.149.28.227",2021,9,4,35,"2021-09-04","04:13:59","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"45.83.66.240",2021,9,4,35,"2021-09-04","10:55:40","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0"
"198.20.69.98",2021,9,4,35,"2021-09-04","19:27:24","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36"
"45.146.164.110",2021,9,4,35,"2021-09-04","20:04:33","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"45.146.164.110",2021,9,4,35,"2021-09-04","20:04:34","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"162.142.125.58",2021,9,4,35,"2021-09-04","20:55:21","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"124.126.78.171",2021,9,5,35,"2021-09-05","00:54:52","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"Mozilla/5.0 (Linux; Android 10.0; VIVO find 816.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36"
"193.118.53.202",2021,9,5,35,"2021-09-05","01:22:00","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"80.66.88.100",2021,9,5,35,"2021-09-05","02:35:22","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
"34.220.38.241",2021,9,5,35,"2021-09-05","03:18:46","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"52.34.250.38",2021,9,5,35,"2021-09-05","03:19:23","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"35.85.138.210",2021,9,5,35,"2021-09-05","03:21:47","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"54.186.167.38",2021,9,5,35,"2021-09-05","03:25:02","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"34.221.88.15",2021,9,5,35,"2021-09-05","03:29:16","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"34.250.29.71",2021,9,5,35,"2021-09-05","04:36:16","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0"
"64.62.197.32",2021,9,5,35,"2021-09-05","05:32:14","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"128.14.209.162",2021,9,5,35,"2021-09-05","12:01:08","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"45.146.164.110",2021,9,5,35,"2021-09-05","13:24:57","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"193.118.53.210",2021,9,5,35,"2021-09-05","14:10:05","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"68.183.137.122",2021,9,5,35,"2021-09-05","15:35:32","GET / HTTP/1.0","/mainpage/","main_page","main_page","",200,67332,"-"
"162.221.192.26",2021,9,5,35,"2021-09-05","18:59:30","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"162.142.125.44",2021,9,5,35,"2021-09-05","21:11:39","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"162.221.192.26",2021,9,5,35,"2021-09-05","21:25:44","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"162.142.125.58",2021,9,5,35,"2021-09-05","22:42:54","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"128.14.209.162",2021,9,6,36,"2021-09-06","00:47:13","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"54.187.188.204",2021,9,6,36,"2021-09-06","03:24:09","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"54.70.13.123",2021,9,6,36,"2021-09-06","03:24:37","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"18.236.189.190",2021,9,6,36,"2021-09-06","03:53:27","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"34.213.244.166",2021,9,6,36,"2021-09-06","03:54:19","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"128.1.248.42",2021,9,6,36,"2021-09-06","04:33:54","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"64.62.197.212",2021,9,6,36,"2021-09-06","05:18:12","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"34.223.82.196",2021,9,6,36,"2021-09-06","07:03:08","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
"45.146.164.110",2021,9,6,36,"2021-09-06","07:25:19","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"45.146.164.110",2021,9,6,36,"2021-09-06","07:25:22","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"162.142.125.194",2021,9,6,36,"2021-09-06","07:50:22","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"193.118.53.202",2021,9,6,36,"2021-09-06","08:20:32","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"84.115.220.88",2021,9,6,36,"2021-09-06","09:43:35","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36"
"84.115.220.88",2021,9,6,36,"2021-09-06","09:43:39","GET /about/ HTTP/1.1","/about/","about","about","",200,7426,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36"
"2.57.122.88",2021,9,6,36,"2021-09-06","12:18:03","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246"
"2.57.122.88",2021,9,6,36,"2021-09-06","12:18:04","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246"
"167.248.133.114",2021,9,6,36,"2021-09-06","13:00:44","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"45.33.96.205",2021,9,6,36,"2021-09-06","13:09:09","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"128.14.141.34",2021,9,6,36,"2021-09-06","13:39:25","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"71.6.232.7",2021,9,6,36,"2021-09-06","13:41:50","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
"213.32.122.82",2021,9,6,36,"2021-09-06","14:47:19","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"
"128.1.248.42",2021,9,6,36,"2021-09-06","19:57:08","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"74.120.14.59",2021,9,6,36,"2021-09-06","20:04:04","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"128.14.134.170",2021,9,6,36,"2021-09-06","22:15:38","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"101.32.39.189",2021,9,6,36,"2021-09-06","22:51:38","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4 240.111 Safari/537.36"
"74.82.47.3",2021,9,7,36,"2021-09-07","01:08:50","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"54.90.66.0",2021,9,7,36,"2021-09-07","01:37:28","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 6.2;en-US) AppleWebKit/537.32.36 (KHTML, live Gecko) Chrome/55.0.3070.113 Safari/537.32"
"34.210.32.248",2021,9,7,36,"2021-09-07","03:14:45","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"52.36.132.110",2021,9,7,36,"2021-09-07","03:15:00","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"80.66.88.100",2021,9,7,36,"2021-09-07","03:20:10","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
"213.52.129.158",2021,9,7,36,"2021-09-07","03:50:20","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
"162.142.125.42",2021,9,7,36,"2021-09-07","04:19:05","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"45.146.164.110",2021,9,7,36,"2021-09-07","06:48:09","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"45.146.164.110",2021,9,7,36,"2021-09-07","06:48:10","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"167.248.133.43",2021,9,7,36,"2021-09-07","11:08:54","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
